grid_id,hb_peo_density,hb_distance,up_la,down_la,right_lon,left_lon,lon,la,wb_peo_density,wb_distance,jh_density,jh_ratio,poi_sum,roaddensity,near_dist,time_to_sub,事件活动_count,交通设施服务_count,住宿服务_count,体育休闲服务_count,公共设施_count,公司企业_count,医疗保健服务_count,商务住宅_count,地名地址信息_count,室内设施_count,摩托车服务_count,政府机构及社会团体_count,汽车服务_count,汽车维修_count,汽车销售_count,生活服务_count,科教文化服务_count,购物服务_count,通行设施_count,道路附属设施_count,金融保险服务_count,风景名胜_count,餐饮服务_count,evenness,diversity
"(120.280703, 30.189438)",3198,10.25810712,30.194438,30.184438,120.285703,120.275703,120.280703,30.189438,2574,9.652582348,5772,0.804878049,201,11.21267665,10.0919421,5,0,13,7,4,3,10,5,11,39,0,0,21,0,0,0,22,4,34,17,0,0,0,11,0.900947271,2.3776515
"(119.690703, 30.199438)",400,11.22612828,30.204438,30.194438,119.695703,119.685703,119.690703,30.199438,878,12.65047329,1278,2.195,70,10.19038244,48.80258138,5,0,7,0,7,0,5,0,5,12,0,0,5,0,0,2,7,8,5,5,0,2,0,0,0.960470718,2.386680074
"(120.140703, 30.199438)",34,5.668096633,30.204438,30.194438,120.145703,120.135703,120.140703,30.199438,74,8.313147714,108,2.176470588,70,5.991925237,6.090185156,5,0,5,0,5,4,6,0,2,3,0,0,10,2,0,0,9,3,2,9,0,1,2,7,0.931985456,2.5238634
"(120.150703, 30.199438)",197,8.624256474,30.204438,30.194438,120.155703,120.145703,120.150703,30.199438,144,11.66797741,341,0.730964467,3,2.818315561,5.517664284,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918295834,0.636514168
"(120.170703, 30.199438)",38,3.032451698,30.204438,30.194438,120.175703,120.165703,120.170703,30.199438,33,5.097286823,71,0.868421053,238,13.80259286,4.754183932,5,0,24,3,4,1,2,16,11,61,0,0,1,8,1,0,35,4,35,18,0,0,0,14,0.80980303,2.245250748
"(120.180703, 30.199438)",123,6.877720176,30.204438,30.194438,120.185703,120.175703,120.180703,30.199438,74,7.456663951,197,0.601626016,498,27.48996945,4.618118611,5,0,27,1,11,8,21,5,9,136,0,0,11,5,0,0,29,23,173,16,0,0,1,22,0.719120348,1.993824966
"(120.190703, 30.199438)",13380,14.58133726,30.204438,30.194438,120.195703,120.185703,120.190703,30.199438,32225,18.63720302,45605,2.408445441,920,19.03311177,4.612852639,5,0,49,6,25,1,53,21,19,92,20,0,18,6,2,1,106,34,275,59,1,6,0,126,0.764342759,2.28976627
"(120.200703, 30.199438)",1380,10.93456956,30.204438,30.194438,120.205703,120.195703,120.200703,30.199438,2682,12.10549897,4062,1.943478261,3872,20.24791125,4.667352727,5,0,46,13,44,22,37,58,18,130,2310,1,11,13,1,5,316,80,376,40,0,7,3,341,0.507276537,1.544414799
"(120.210703, 30.199438)",3477,10.51546793,30.204438,30.194438,120.215703,120.205703,120.210703,30.199438,2407,9.80720708,5884,0.692263445,1280,23.79465308,4.89696515,5,0,66,18,29,1,30,50,20,210,0,0,17,17,2,1,254,125,154,40,0,9,0,237,0.785090146,2.269202384
"(120.220703, 30.199438)",3506,10.75846156,30.204438,30.194438,120.225703,120.215703,120.220703,30.199438,1562,11.02126351,5068,0.445521962,595,12.68662189,5.286425974,5,0,26,10,3,0,14,16,20,169,0,0,38,6,1,0,68,22,79,39,0,5,1,78,0.796163447,2.255700902
"(120.240703, 30.199438)",2146,8.690338143,30.204438,30.194438,120.245703,120.235703,120.240703,30.199438,1790,10.02964438,3936,0.834109972,683,9.280231436,6.430482616,5,0,29,5,13,0,24,21,23,162,9,6,19,9,4,1,112,16,101,31,0,5,0,93,0.793243862,2.335658146
"(120.260703, 30.199438)",549,9.804598001,30.204438,30.194438,120.265703,120.255703,120.260703,30.199438,976,8.699613633,1525,1.777777778,400,9.747506819,7.892806806,5,0,59,7,8,0,63,10,23,38,10,0,8,9,3,3,47,8,29,38,0,13,1,23,0.87147766,2.566012792
"(120.270703, 30.199438)",2134,9.299818335,30.204438,30.194438,120.275703,120.265703,120.270703,30.199438,2837,10.50222363,4971,1.329428304,255,9.154064682,8.698365212,5,0,21,6,4,2,19,9,16,27,0,1,18,0,0,0,37,20,36,18,0,6,0,15,0.911425201,2.527007233
"(120.300703, 30.199438)",1618,9.101634016,30.204438,30.194438,120.305703,120.295703,120.300703,30.199438,1256,8.448957742,2874,0.776266996,502,8.157926644,11.2917669,5,0,16,0,2,3,55,11,7,22,0,1,1,2,1,1,57,8,237,15,0,5,0,58,0.63110314,1.824122692
"(120.320703, 30.199438)",301,8.192821044,30.204438,30.194438,120.325703,120.315703,120.320703,30.199438,451,9.04674593,752,1.49833887,135,7.049873896,13.11232339,5,0,7,0,1,0,35,1,6,29,0,0,2,7,2,4,11,3,12,8,0,0,0,7,0.831714438,2.25232445
"(120.330703, 30.199438)",1443,12.02493525,30.204438,30.194438,120.335703,120.325703,120.330703,30.199438,806,12.36472956,2249,0.558558559,469,10.21618429,14.03997467,5,0,10,1,9,0,13,17,11,59,0,0,6,2,2,0,78,17,120,19,0,5,0,100,0.763530725,2.116956678
"(120.340703, 30.199438)",1426,10.4279962,30.204438,30.194438,120.345703,120.335703,120.340703,30.199438,783,8.377897173,2209,0.549088359,208,6.385803947,14.97652293,5,0,16,0,0,1,10,5,5,57,0,0,16,0,1,0,26,10,43,9,0,2,0,7,0.815523348,2.152212869
"(120.350703, 30.199438)",0,0,30.204438,30.194438,120.355703,120.345703,120.350703,30.199438,0,0,0,0,21,14.607733,15.92052374,5,0,2,0,1,1,1,0,0,4,0,0,1,0,0,0,4,0,6,0,0,0,1,0,0.882233444,1.938465006
"(120.360703, 30.199438)",75,10.42594685,30.204438,30.194438,120.365703,120.355703,120.360703,30.199438,33,15.87222992,108,0.44,71,17.01925143,16.87066301,5,0,6,1,0,3,26,1,1,14,0,0,5,0,0,0,2,0,5,3,0,1,0,3,0.784542946,2.012312926
"(120.390703, 30.199438)",171,10.54366255,30.204438,30.194438,120.395703,120.385703,120.390703,30.199438,85,9.481592441,256,0.497076023,330,15.37157925,19.74965422,5,0,9,6,0,0,32,7,1,48,0,0,14,8,5,0,30,2,119,14,0,0,0,35,0.778148618,2.053578814
"(119.690703, 30.209438)",596,11.18280049,30.214438,30.204438,119.695703,119.685703,119.690703,30.209438,508,9.914711475,1104,0.852348993,87,5.358619518,48.7047848,5,0,7,0,0,0,23,0,2,8,0,1,2,0,10,1,6,1,17,8,0,0,1,0,0.828192195,2.124271038
"(120.000703, 30.209438)",613,14.29391619,30.214438,30.204438,120.005703,119.995703,120.000703,30.209438,578,13.4418736,1191,0.942903752,104,7.865927127,18.02249381,5,0,1,10,3,0,2,0,18,16,0,0,4,2,2,0,11,2,19,8,0,0,2,4,0.863977801,2.339695258
"(120.010703, 30.209438)",544,13.34142875,30.214438,30.204438,120.015703,120.005703,120.010703,30.209438,236,12.38434036,780,0.433823529,228,6.988403212,17.05101881,5,0,11,1,7,2,1,3,3,73,0,0,1,3,0,0,23,10,21,15,0,1,1,52,0.724879962,2.053739582
"(120.020703, 30.209438)",982,14.17832634,30.214438,30.204438,120.025703,120.015703,120.020703,30.209438,853,13.98372439,1835,0.868635438,346,9.427951186,16.08303066,5,0,3,22,9,2,8,4,3,97,0,0,5,2,0,0,49,13,26,1,0,0,4,98,0.717307868,1.988799704
"(120.140703, 30.209438)",3,1.764371056,30.214438,30.204438,120.145703,120.135703,120.140703,30.209438,25,8.344191181,28,8.333333333,286,13.30512763,5.339083685,5,0,24,2,4,10,52,3,6,30,0,0,12,2,0,0,18,10,29,28,0,22,12,22,0.896953187,2.541259737
"(120.150703, 30.209438)",791,10.19645679,30.214438,30.204438,120.155703,120.145703,120.150703,30.209438,1006,11.77263959,1797,1.271807838,741,24.29099427,4.687615455,5,0,68,9,6,13,54,11,22,125,0,0,29,12,1,0,56,20,184,56,0,13,10,52,0.82772851,2.392443108
"(120.160703, 30.209438)",236,8.368304321,30.214438,30.204438,120.165703,120.155703,120.160703,30.209438,139,8.481009102,375,0.588983051,731,17.90313628,4.155607254,5,0,48,7,6,7,24,20,11,172,0,0,40,24,5,2,81,13,139,41,0,6,6,79,0.799754244,2.35482757
"(120.200703, 30.209438)",1050,10.08603059,30.214438,30.204438,120.205703,120.195703,120.200703,30.209438,1785,11.33473568,2835,1.7,3888,22.62326135,3.679731096,5,0,228,117,92,23,199,44,63,127,1685,0,54,16,3,0,421,77,270,102,0,49,5,313,0.709007686,2.087629868
"(120.210703, 30.209438)",1782,9.841069753,30.214438,30.204438,120.215703,120.205703,120.210703,30.209438,5740,12.13831865,7522,3.221099888,1198,24.06410125,3.958106225,5,0,136,14,22,6,119,50,37,89,0,0,71,17,4,16,208,58,142,59,0,24,3,123,0.864218715,2.544639271
"(120.220703, 30.209438)",1201,7.366820748,30.214438,30.204438,120.225703,120.215703,120.220703,30.209438,10258,12.3658336,11459,8.541215654,925,18.28041632,4.419135089,5,0,96,12,19,0,167,23,44,70,0,1,13,12,2,4,126,52,104,51,0,17,1,111,0.831069194,2.447032529
"(120.230703, 30.209438)",954,9.349661166,30.214438,30.204438,120.235703,120.225703,120.230703,30.209438,1148,11.34816307,2102,1.203354298,209,15.08715754,5.019059808,5,0,24,0,2,1,30,2,18,30,0,0,11,4,1,0,34,3,15,13,0,1,0,20,0.849757014,2.356026714
"(120.240703, 30.209438)",3044,9.194595121,30.214438,30.204438,120.245703,120.235703,120.240703,30.209438,1645,10.59470404,4689,0.540407359,416,12.5348526,5.719203442,5,0,24,3,12,1,77,7,35,72,0,0,8,2,0,0,53,9,34,22,0,3,1,53,0.822220377,2.329525743
"(120.250703, 30.209438)",508,6.98682992,30.214438,30.204438,120.255703,120.245703,120.250703,30.209438,416,8.877917772,924,0.818897638,161,9.095873767,6.49034134,5,0,10,2,11,3,23,1,11,21,0,0,7,14,5,1,5,0,18,12,0,0,3,14,0.905063516,2.564238029
"(120.260703, 30.209438)",2081,10.7636446,30.214438,30.204438,120.265703,120.255703,120.260703,30.209438,1845,9.660084826,3926,0.886592984,1125,10.38913023,7.312007154,5,0,81,22,20,2,105,16,30,50,173,0,15,7,1,1,183,15,153,67,0,28,1,155,0.807575416,2.419279738
"(120.270703, 30.209438)",4659,10.4456458,30.214438,30.204438,120.275703,120.265703,120.270703,30.209438,3118,10.73821621,7777,0.669242327,323,9.715150349,8.170355308,5,0,29,5,5,2,29,3,13,22,0,1,18,7,2,0,33,8,45,31,0,0,0,70,0.846386638,2.397993917
"(120.280703, 30.209438)",1308,7.931252516,30.214438,30.204438,120.285703,120.275703,120.280703,30.209438,1835,10.31869811,3143,1.402905199,831,14.21005563,9.055725467,5,0,18,10,2,2,30,15,12,87,94,2,18,34,18,80,51,1,276,30,0,8,0,43,0.768259408,2.301499503
"(120.290703, 30.209438)",2175,9.263827316,30.214438,30.204438,120.295703,120.285703,120.290703,30.209438,1861,9.6985635,4036,0.855632184,815,12.83896237,9.961237057,5,0,30,8,5,0,62,11,14,55,0,1,8,56,16,56,80,7,243,38,0,6,4,115,0.785819653,2.313798018
"(120.300703, 30.209438)",892,9.597276833,30.214438,30.204438,120.305703,120.295703,120.300703,30.209438,685,8.079858632,1577,0.76793722,563,11.31030464,10.88230427,5,0,18,8,12,5,72,16,3,26,0,1,14,2,2,1,91,4,193,28,0,2,1,64,0.703494487,2.10748114
"(120.310703, 30.209438)",546,8.157293548,30.214438,30.204438,120.315703,120.305703,120.310703,30.209438,466,7.689532962,1012,0.853479853,181,7.291852021,11.81549137,5,0,3,0,0,3,48,0,8,17,0,0,3,3,4,2,24,2,33,16,0,0,0,15,0.82100475,2.166678604
"(120.010703, 30.219438)",313,11.47010146,30.224438,30.214438,120.015703,120.005703,120.010703,30.219438,226,8.234742586,539,0.722044728,207,4.542855344,16.83394457,5,0,4,3,6,2,1,1,15,78,0,0,3,0,0,0,21,10,23,16,0,0,0,24,0.767810296,2.02629539
"(120.020703, 30.219438)",570,10.98968016,30.224438,30.214438,120.025703,120.015703,120.020703,30.219438,231,9.70381532,801,0.405263158,168,14.14322897,15.85331785,5,0,13,0,1,0,7,1,6,53,0,0,6,2,0,0,11,27,15,9,0,2,2,13,0.810348909,2.194465527
"(120.030703, 30.219438)",389,7.915773634,30.224438,30.214438,120.035703,120.025703,120.030703,30.219438,511,10.30789189,900,1.313624679,679,12.80466494,14.87497469,5,0,9,21,7,2,4,2,18,333,0,0,11,1,0,0,64,19,49,14,0,0,0,125,0.628703979,1.702561937
"(120.160703, 30.219438)",0,0,30.224438,30.214438,120.165703,120.155703,120.160703,30.219438,3,8.276424556,3,0,361,11.70724667,3.29317611,5,0,27,10,6,15,42,3,11,31,0,1,15,3,2,0,60,19,56,13,0,1,8,38,0.855037839,2.517606741
"(120.170703, 30.219438)",9447,14.96807586,30.224438,30.214438,120.175703,120.165703,120.170703,30.219438,8501,15.25181409,17948,0.89986239,1639,36.02463484,2.834580565,5,0,125,26,18,18,163,37,58,264,77,0,70,3,1,0,227,64,197,91,0,29,4,167,0.854942421,2.517325789
"(120.180703, 30.219438)",1884,9.060750074,30.224438,30.214438,120.185703,120.175703,120.180703,30.219438,1801,9.710430366,3685,0.955944798,154,16.32008215,2.62120845,5,0,18,1,2,1,7,0,8,50,0,0,6,2,0,0,8,12,16,16,0,0,0,7,0.82547231,2.178468751
"(120.190703, 30.219438)",379,7.598712853,30.224438,30.214438,120.195703,120.185703,120.190703,30.219438,423,8.905023878,802,1.116094987,23,2.704834381,2.612852589,5,0,3,0,0,1,0,0,0,1,0,0,11,0,0,0,3,0,0,3,0,0,0,1,0.801055986,1.558782973
"(120.210703, 30.219438)",116,5.388935272,30.224438,30.214438,120.215703,120.205703,120.210703,30.219438,100,7.249275696,216,0.862068966,857,14.77170969,3.050780745,5,0,72,33,19,5,141,10,32,52,0,0,19,6,0,3,173,53,71,27,0,15,2,124,0.831608779,2.403658528
"(120.220703, 30.219438)",594,7.443797603,30.224438,30.214438,120.225703,120.215703,120.220703,30.219438,1299,10.62257709,1893,2.186868687,649,23.58017036,3.609473252,5,0,62,20,17,2,25,12,14,126,0,1,32,6,0,6,96,16,75,36,0,2,0,101,0.823798557,2.381084085
"(120.230703, 30.219438)",1334,8.611224884,30.224438,30.214438,120.235703,120.225703,120.230703,30.219438,801,10.2496683,2135,0.600449775,238,25.87459273,4.306928362,5,0,21,3,4,2,5,1,5,90,0,0,13,4,1,0,27,5,31,16,0,0,0,10,0.753771354,2.089897954
"(120.240703, 30.219438)",1185,7.843926071,30.224438,30.214438,120.245703,120.235703,120.240703,30.219438,797,9.128726755,1982,0.67257384,137,13.46592883,5.093440442,5,0,14,2,3,1,4,1,8,42,0,0,9,3,1,0,18,5,19,5,0,0,0,2,0.802230732,2.224255879
"(120.260703, 30.219438)",1193,9.111074427,30.224438,30.214438,120.265703,120.255703,120.260703,30.219438,448,8.264609563,1641,0.375523889,948,12.19104781,6.819698032,5,0,73,11,11,2,64,28,34,130,0,0,32,19,5,3,144,36,151,60,0,4,5,136,0.827779594,2.437346503
"(120.270703, 30.219438)",2265,10.11719802,30.224438,30.214438,120.275703,120.265703,120.270703,30.219438,1869,9.327423685,4134,0.825165563,556,11.13792998,7.728128264,5,0,39,9,9,4,47,19,23,63,0,0,24,14,2,0,94,21,96,38,0,3,1,50,0.855870685,2.473784456
"(120.400703, 30.219438)",180,7.621213137,30.224438,30.214438,120.405703,120.395703,120.400703,30.219438,105,8.908879134,285,0.583333333,50,13.18128383,20.30839144,5,0,16,1,0,0,8,0,0,14,0,0,1,0,0,0,0,0,5,3,2,0,0,0,0.816835417,1.6985615
"(120.410703, 30.219438)",340,8.782998293,30.224438,30.214438,120.415703,120.405703,120.410703,30.219438,279,12.0081507,619,0.820588235,42,8.7985797,21.2963299,5,0,5,0,0,1,10,2,1,6,0,0,4,1,0,0,2,1,5,3,0,0,0,1,0.886471917,2.273755573
"(119.700703, 30.229438)",871,13.61115017,30.234438,30.224438,119.705703,119.695703,119.700703,30.229438,910,13.69105299,1781,1.044776119,1633,8.4578514,47.57086805,5,0,71,5,20,6,92,31,42,181,12,3,61,2,0,0,223,58,531,89,0,33,1,172,0.753031313,2.217254749
"(120.030703, 30.229438)",1052,11.61983555,30.234438,30.224438,120.035703,120.025703,120.030703,30.229438,400,9.559681285,1452,0.380228137,73,12.31971561,14.69216651,5,0,5,0,3,0,0,1,2,15,0,0,0,1,0,0,11,21,4,2,0,2,0,6,0.829519451,2.0612784
"(120.040703, 30.229438)",393,9.400006774,30.234438,30.224438,120.045703,120.035703,120.040703,30.229438,157,6.779342506,550,0.399491094,751,15.46225463,13.70451433,5,0,16,13,7,5,33,9,13,369,0,0,10,5,0,0,61,19,65,16,0,1,4,105,0.646706304,1.832256931
"(120.160703, 30.229438)",440,8.297056393,30.234438,30.224438,120.165703,120.155703,120.160703,30.229438,506,10.13765302,946,1.15,812,18.56937496,2.510962691,5,0,39,11,23,38,19,13,13,81,299,0,10,2,0,1,64,26,67,36,0,1,22,47,0.770595884,2.268972559
"(120.170703, 30.229438)",1802,9.308926561,30.234438,30.224438,120.175703,120.165703,120.170703,30.229438,1030,10.37474716,2832,0.571587125,973,30.6447384,1.919947538,5,0,63,19,15,12,38,28,41,264,0,0,28,13,2,2,140,27,122,76,0,9,4,70,0.803925589,2.36710984
"(120.180703, 30.229438)",716,7.937016052,30.234438,30.224438,120.185703,120.175703,120.180703,30.229438,373,7.332809638,1089,0.520949721,515,22.91606978,1.624760878,5,0,48,1,5,4,6,20,25,154,0,0,26,2,0,0,68,32,50,48,0,7,2,17,0.795686584,2.254349847
"(120.190703, 30.229438)",2127,8.919407363,30.234438,30.224438,120.195703,120.185703,120.190703,30.229438,1766,10.2546401,3893,0.830277386,1419,30.73659018,1.612852609,5,0,90,5,34,41,60,30,33,82,371,0,62,10,0,1,215,72,93,75,0,39,2,104,0.832907669,2.452445807
"(120.200703, 30.229438)",2501,9.336499976,30.234438,30.224438,120.205703,120.195703,120.200703,30.229438,1913,9.406610137,4414,0.764894042,356,8.406804052,1.734695514,5,0,36,1,10,4,15,4,13,61,0,0,11,4,0,0,45,38,34,35,0,5,0,40,0.873558061,2.422017227
"(120.220703, 30.229438)",104,4.692545853,30.234438,30.224438,120.225703,120.215703,120.220703,30.229438,75,5.600232657,179,0.721153846,799,23.35494026,2.896335702,5,0,24,3,6,122,10,14,6,37,398,0,1,0,0,0,49,22,47,28,0,2,1,29,0.638175332,1.808086866
"(120.230703, 30.229438)",504,7.378819605,30.234438,30.224438,120.235703,120.225703,120.230703,30.229438,1430,10.95366482,1934,2.837301587,84,19.39817885,3.707590325,5,1,21,4,5,0,2,0,6,12,0,0,0,0,0,0,12,3,2,6,0,0,0,10,0.883563531,2.195572895
"(120.240703, 30.229438)",967,8.913694591,30.234438,30.224438,120.245703,120.235703,120.240703,30.229438,844,13.14413938,1811,0.872802482,337,14.59239305,4.58367315,5,0,31,4,7,3,6,8,11,62,0,1,6,1,0,0,62,16,56,26,0,4,0,33,0.817718955,2.316772255
"(120.250703, 30.229438)",5424,10.62320673,30.234438,30.224438,120.255703,120.245703,120.250703,30.229438,3346,10.64457156,8770,0.616887906,746,14.03346242,5.497174674,5,0,81,9,13,2,122,21,47,79,0,0,26,4,2,1,157,44,87,43,0,7,1,0,0.803303303,2.321845179
"(120.260703, 30.229438)",3412,9.977648336,30.234438,30.224438,120.265703,120.255703,120.260703,30.229438,3587,10.77824556,6999,1.051289566,171,19.73207312,6.433967608,5,0,25,3,1,0,9,3,10,50,0,0,3,0,0,0,30,2,17,16,0,2,0,0,0.805114862,2.065078848
"(120.330703, 30.229438)",339,6.169158161,30.234438,30.224438,120.335703,120.325703,120.330703,30.229438,646,9.922683767,985,1.90560472,147,11.52038895,13.23895485,5,0,6,0,1,0,63,0,5,17,0,0,0,0,0,0,7,1,7,18,0,0,0,22,0.763239645,1.757424228
"(120.340703, 30.229438)",303,8.785544369,30.234438,30.224438,120.345703,120.335703,120.340703,30.229438,616,10.76702848,919,2.0330033,130,16.21747084,14.22578046,5,0,12,0,0,2,29,0,10,32,0,0,0,4,0,0,9,4,5,21,2,0,0,0,0.852540904,2.044303802
"(120.400703, 30.229438)",148,8.91071975,30.234438,30.224438,120.405703,120.395703,120.400703,30.229438,180,9.074802753,328,1.216216216,78,10.56570007,20.17326225,5,0,19,7,0,0,14,1,0,8,0,0,1,4,0,0,7,0,4,7,0,0,0,6,0.89604001,2.148610104
"(119.730703, 30.239438)",1782,14.76202625,30.244438,30.234438,119.735703,119.725703,119.730703,30.239438,1581,12.05994826,3363,0.887205387,412,12.26317581,44.53403143,5,0,16,3,8,4,42,16,20,55,0,0,8,13,5,0,70,12,79,25,0,3,1,32,0.84316082,2.437048222
"(119.920703, 30.239438)",1307,16.38767601,30.244438,30.234438,119.925703,119.915703,119.920703,30.239438,543,12.22706186,1850,0.415455241,402,10.78115199,25.54830708,5,0,16,6,11,6,7,8,12,70,0,0,21,7,1,0,61,18,94,15,0,1,1,47,0.802002369,2.318084997
"(120.010703, 30.239438)",1573,11.42114054,30.244438,30.234438,120.015703,120.005703,120.010703,30.239438,799,8.977850637,2372,0.507946599,1329,8.129936804,16.56602157,5,0,28,5,35,43,15,22,13,124,607,1,5,15,2,0,126,37,139,31,0,0,0,81,0.676829199,1.956288
"(120.020703, 30.239438)",2678,11.66946514,30.244438,30.234438,120.025703,120.015703,120.020703,30.239438,1115,11.0950208,3793,0.416355489,586,10.3137974,15.5691431,5,0,19,1,10,1,77,6,18,208,0,0,12,12,7,2,45,21,82,32,0,0,0,33,0.753385168,2.134500911
"(120.030703, 30.239438)",1491,11.32506417,30.244438,30.234438,120.035703,120.025703,120.030703,30.239438,5024,13.6576954,6515,3.369550637,704,13.40734967,14.57269246,5,0,17,19,8,1,67,8,22,113,0,0,10,10,8,0,44,12,215,35,2,6,1,106,0.747790411,2.201823234
"(120.040703, 30.239438)",852,11.78465938,30.244438,30.234438,120.045703,120.035703,120.040703,30.239438,521,9.502802232,1373,0.611502347,187,22.04870291,13.57676377,5,0,13,2,1,2,16,9,4,45,0,0,3,5,5,0,14,12,18,11,4,2,0,21,0.861597566,2.490337271
"(120.050703, 30.239438)",7028,16.27999809,30.244438,30.234438,120.055703,120.045703,120.050703,30.239438,6715,16.8043368,13743,0.955463859,602,12.13233664,12.58148097,5,0,46,8,13,8,46,19,22,65,0,1,20,9,5,3,84,43,97,40,0,10,7,56,0.865295262,2.592192942
"(120.150703, 30.239438)",3,0.481278508,30.244438,30.234438,120.155703,120.145703,120.150703,30.239438,6,4.571112094,9,2,564,8.318388863,2.778809577,5,0,47,45,12,16,12,4,20,92,0,0,31,5,0,3,48,15,70,47,0,2,44,51,0.885950672,2.560726802
"(120.160703, 30.239438)",2221,11.25455015,30.244438,30.234438,120.165703,120.155703,120.160703,30.239438,2712,11.8638565,4933,1.221071589,1794,15.11836556,1.882324617,5,2,85,52,21,52,55,49,52,260,186,0,70,5,0,1,116,50,373,116,0,12,78,159,0.849327961,2.544359182
"(120.170703, 30.239438)",1515,9.010034366,30.244438,30.234438,120.175703,120.165703,120.170703,30.239438,1785,9.304056516,3300,1.178217822,2855,29.78832261,1.097349469,5,0,129,82,26,31,107,82,82,385,383,1,130,8,7,0,340,42,468,154,0,22,59,317,0.836605947,2.506247436
"(120.180703, 30.239438)",2644,11.28478781,30.244438,30.234438,120.185703,120.175703,120.180703,30.239438,4064,11.69731854,6708,1.537065053,628,17.13755037,0.633647352,5,0,34,13,2,5,34,22,32,158,0,0,28,8,2,0,70,12,75,41,0,15,0,77,0.840153293,2.380333522
"(120.190703, 30.239438)",3318,11.70398511,30.244438,30.234438,120.195703,120.185703,120.190703,30.239438,7262,12.89330341,10580,2.188667872,1463,31.86938792,0.612852629,5,0,104,11,11,11,61,27,50,212,167,0,68,15,5,0,210,56,231,93,0,24,2,105,0.846374307,2.4920975
"(120.200703, 30.239438)",6261,11.37483063,30.244438,30.234438,120.205703,120.195703,120.200703,30.239438,6348,13.04909039,12609,1.013895544,1572,28.126915,0.816152067,5,0,128,43,29,6,180,39,61,181,0,0,29,9,2,0,319,40,167,98,0,69,5,167,0.846274233,2.446047141
"(120.210703, 30.239438)",4240,12.49911517,30.244438,30.234438,120.215703,120.205703,120.210703,30.239438,18838,13.61759624,23078,4.442924528,309,7.583486086,1.490356213,5,0,44,2,5,1,55,3,16,8,0,0,15,6,0,0,43,6,14,20,0,32,4,35,0.855967357,2.425138138
"(120.230703, 30.239438)",225,8.886648904,30.244438,30.234438,120.235703,120.225703,120.230703,30.239438,92,9.476562966,317,0.408888889,307,16.39813872,3.271939581,5,0,25,15,13,4,44,5,17,37,0,0,5,2,0,0,55,12,26,9,0,4,1,33,0.870052735,2.465045018
"(120.240703, 30.239438)",3003,10.86487268,30.244438,30.234438,120.245703,120.235703,120.240703,30.239438,5439,12.43331976,8442,1.811188811,584,22.67250972,4.225789188,5,0,50,48,15,2,104,6,25,46,0,0,15,7,1,0,118,15,42,24,0,8,0,58,0.847964645,2.402464747
"(120.250703, 30.239438)",1574,9.244531166,30.244438,30.234438,120.255703,120.245703,120.250703,30.239438,6972,12.49141545,8546,4.429479034,671,16.50569142,5.194831998,5,0,56,19,7,0,225,9,46,31,0,0,17,2,0,1,112,33,77,19,0,17,0,0,0.781156304,2.115410486
